Parcel,r,p_uncorrected,p_perm_corrected
137,-0.169870098076396,0.301200977599832,0.986101389861014
138,0.205002733540965,0.210593329624408,0.991900809919008
139,-0.104613848619165,0.526211202439302,0.986501349865013
140,0.0147302936309261,0.929079986897515,0.986501349865013
141,-0.277967498772916,0.0866430881909512,0.886711328867113
142,-0.304674587365066,0.0593083975840198,0.815518448155184
143,-0.0881112654071798,0.593762823918845,0.986501349865013
144,-0.276686931056045,0.0881646129421559,0.89011098890111
145,-0.257866353751167,0.112985188176702,0.930906909309069
146,-0.382366270051705,0.0162938839002831,0.477352264773523
147,0.00869131091432806,0.958120565875703,0.986501349865013
148,-0.232714665893463,0.153961325001147,0.967103289671033
149,-0.387057871603777,0.01492247113317,0.455554444555544
150,-0.272771214834221,0.0929454468700541,0.8997100289971
151,-0.286252239140039,0.0772851593452141,0.869113088691131
152,-0.33393201719309,0.0377450351197273,0.695330466953305
153,0.292184511870966,0.0710839872402285,0.887311268873113
154,-0.0788196189309384,0.633392965012865,0.986501349865013
155,-0.115956566843229,0.482077646900242,0.986501349865013
156,-0.19752878668073,0.228067471914498,0.982301769823018
157,0.0416579138479712,0.80119674550435,0.986501349865013
158,0.0103739092964341,0.950022246967624,0.986501349865013
159,0.11719598102181,0.477375153125923,0.986501349865013
160,0.0986903215970676,0.55001961558385,0.986501349865013
161,0.129895209535736,0.430608742066474,0.986501349865013
162,0.273276530201037,0.0923175159612516,0.93970602939706
163,0.286666846501159,0.0768384737335658,0.903709629037096
164,0.303838558365209,0.0600446757355019,0.850914908509149
165,0.269987294104689,0.0964639970953384,0.946505349465053
166,0.0237048724953454,0.886100308904606,0.986501349865013
167,-0.286760582768102,0.0767377652424573,0.868313168683132
168,-0.328846412765691,0.040946716844473,0.715928407159284
169,-0.00222049419207924,0.989296051549825,0.986501349865013
170,-0.201055378813306,0.219702795405284,0.980901909809019
171,0.0691726391521097,0.675632711063832,0.986501349865013
172,-0.391947928550044,0.0135980933671589,0.437156284371563
173,-0.252250062844855,0.121328582682375,0.940505949405059
174,-0.387020020338224,0.0149331325314076,0.455754424557544
175,0.299972363496184,0.0635445643093413,0.864713528647135
176,0.0730133520493954,0.658689306429458,0.986501349865013
177,0.164608321485184,0.316640744571132,0.986501349865013
178,0.0761654481079563,0.644907725868947,0.986501349865013
179,0.0372319480081506,0.821958728059145,0.986501349865013
180,-0.0198665436239229,0.904450129946128,0.986501349865013
181,-0.182197557148079,0.266944173609819,0.984701529847015
182,-0.124912936336722,0.448645180514637,0.986501349865013
183,-0.0911456475646123,0.581060819375551,0.986501349865013
184,0.157485684594648,0.338318969236039,0.986501349865013
